dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,atemp,hum,windspeed,cnt,day,time_of_day,comfortable_temp,comfortable_humidity
2012-06-30 12:00:00,3,1,6,12,0,6,0,1,0.7727,0.3,0.2537,471,30,2,0,1
2012-06-30 13:00:00,3,1,6,13,0,6,0,1,0.7727,0.3,0.2537,428,30,0,0,1
2012-06-30 14:00:00,3,1,6,14,0,6,0,1,0.7727,0.3,0.2537,409,30,0,0,1
2012-06-30 15:00:00,3,1,6,15,0,6,0,1,0.7727,0.3,0.2537,404,30,0,0,1
2012-06-30 16:00:00,3,1,6,16,0,6,0,1,0.7879,0.29,0.1642,373,30,0,0,1
2012-06-30 17:00:00,3,1,6,17,0,6,0,1,0.7727,0.32,0.1343,362,30,0,0,1
2012-06-30 18:00:00,3,1,6,18,0,6,0,1,0.7879,0.35,0.0,339,30,0,0,1
2012-06-30 19:00:00,3,1,6,19,0,6,0,1,0.7576,0.44,0.2537,374,30,1,0,1
2012-06-30 20:00:00,3,1,6,20,0,6,0,1,0.7727,0.52,0.1642,292,30,1,0,1
2012-06-30 21:00:00,3,1,6,21,0,6,0,1,0.7727,0.52,0.1642,213,30,1,0,1
2012-06-30 22:00:00,3,1,6,22,0,6,0,1,0.7424,0.62,0.1642,172,30,1,0,0
2012-06-30 23:00:00,3,1,6,23,0,6,0,1,0.7424,0.62,0.0896,152,30,1,0,0
2012-07-01 00:00:00,3,1,7,0,0,0,0,1,0.7273,0.66,0.0,149,1,3,0,0
2012-07-01 01:00:00,3,1,7,1,0,0,0,1,0.697,0.7,0.1343,93,1,3,0,0
2012-07-01 02:00:00,3,1,7,2,0,0,0,1,0.697,0.74,0.0896,90,1,3,0,0
2012-07-01 03:00:00,3,1,7,3,0,0,0,1,0.7121,0.84,0.1343,33,1,3,0,0
2012-07-01 04:00:00,3,1,7,4,0,0,0,1,0.6667,0.79,0.194,4,1,3,0,0
2012-07-01 05:00:00,3,1,7,5,0,0,0,1,0.6364,0.79,0.1045,10,1,3,1,0
2012-07-01 06:00:00,3,1,7,6,0,0,0,1,0.6667,0.79,0.0896,27,1,3,0,0
2012-07-01 07:00:00,3,1,7,7,0,0,0,1,0.697,0.7,0.0,50,1,2,0,0
2012-07-01 08:00:00,3,1,7,8,0,0,0,1,0.7424,0.62,0.1045,142,1,2,0,0
2012-07-01 09:00:00,3,1,7,9,0,0,0,1,0.7879,0.56,0.0,219,1,2,0,0
2012-07-01 10:00:00,3,1,7,10,0,0,0,1,0.7879,0.44,0.2985,366,1,2,0,1
2012-07-01 11:00:00,3,1,7,11,0,0,0,1,0.803,0.39,0.2239,377,1,2,0,1
2012-07-01 12:00:00,3,1,7,12,0,0,0,1,0.8182,0.37,0.2239,433,1,2,0,1
2012-07-01 13:00:00,3,1,7,13,0,0,0,1,0.8333,0.33,0.2537,420,1,0,0,1
2012-07-01 14:00:00,3,1,7,14,0,0,0,1,0.8333,0.33,0.2537,444,1,0,0,1
2012-07-01 15:00:00,3,1,7,15,0,0,0,1,0.8182,0.37,0.2836,345,1,0,0,1
2012-07-01 16:00:00,3,1,7,16,0,0,0,1,0.8333,0.33,0.2985,313,1,0,0,1
2012-07-01 17:00:00,3,1,7,17,0,0,0,1,0.803,0.26,0.2985,413,1,0,0,1
2012-07-01 18:00:00,3,1,7,18,0,0,0,1,0.7727,0.32,0.3582,370,1,0,0,1
2012-07-01 19:00:00,3,1,7,19,0,0,0,1,0.7424,0.39,0.1343,382,1,1,0,1
2012-07-01 20:00:00,3,1,7,20,0,0,0,1,0.7424,0.39,0.1343,332,1,1,0,1
2012-07-01 21:00:00,3,1,7,21,0,0,0,1,0.7424,0.39,0.1343,258,1,1,0,1
2012-07-01 22:00:00,3,1,7,22,0,0,0,1,0.7424,0.43,0.1343,151,1,1,0,1
2012-07-01 23:00:00,3,1,7,23,0,0,0,3,0.7121,0.52,0.1642,110,1,1,0,1
2012-07-02 00:00:00,3,1,7,0,0,1,1,2,0.7121,0.58,0.2239,43,2,3,0,0
2012-07-02 01:00:00,3,1,7,1,0,1,1,2,0.7121,0.58,0.194,17,2,3,0,0
2012-07-02 02:00:00,3,1,7,2,0,1,1,2,0.6667,0.51,0.2537,15,2,3,0,1
2012-07-02 03:00:00,3,1,7,3,0,1,1,2,0.6667,0.54,0.4179,5,2,3,0,1
2012-07-02 04:00:00,3,1,7,4,0,1,1,2,0.6667,0.54,0.2985,12,2,3,0,1
2012-07-02 05:00:00,3,1,7,5,0,1,1,2,0.6667,0.51,0.0,40,2,3,0,1
2012-07-02 06:00:00,3,1,7,6,0,1,1,1,0.6515,0.58,0.1045,136,2,3,0,0
2012-07-02 07:00:00,3,1,7,7,0,1,1,1,0.6667,0.51,0.1045,398,2,2,0,1
2012-07-02 08:00:00,3,1,7,8,0,1,1,1,0.697,0.52,0.194,568,2,2,0,1
2012-07-02 09:00:00,3,1,7,9,0,1,1,1,0.697,0.46,0.2537,295,2,2,0,1
2012-07-02 10:00:00,3,1,7,10,0,1,1,1,0.7273,0.43,0.2537,174,2,2,0,1
2012-07-02 11:00:00,3,1,7,11,0,1,1,1,0.7273,0.28,0.2985,201,2,2,0,1
2012-07-02 12:00:00,3,1,7,12,0,1,1,1,0.7273,0.32,0.194,257,2,2,0,1
2012-07-02 13:00:00,3,1,7,13,0,1,1,1,0.7576,0.34,0.2239,236,2,0,0,1
2012-07-02 14:00:00,3,1,7,14,0,1,1,1,0.7576,0.34,0.2239,230,2,0,0,1
2012-07-02 15:00:00,3,1,7,15,0,1,1,1,0.7424,0.36,0.194,234,2,0,0,1
2012-07-02 16:00:00,3,1,7,16,0,1,1,1,0.7424,0.36,0.2836,365,2,0,0,1
2012-07-02 17:00:00,3,1,7,17,0,1,1,1,0.7273,0.32,0.1343,747,2,0,0,1
2012-07-02 18:00:00,3,1,7,18,0,1,1,1,0.7273,0.32,0.1642,730,2,0,0,1
2012-07-02 19:00:00,3,1,7,19,0,1,1,1,0.697,0.43,0.1343,581,2,1,0,1
2012-07-02 20:00:00,3,1,7,20,0,1,1,1,0.697,0.43,0.1343,395,2,1,0,1
2012-07-02 21:00:00,3,1,7,21,0,1,1,1,0.6818,0.45,0.1343,258,2,1,0,1
2012-07-02 22:00:00,3,1,7,22,0,1,1,1,0.6667,0.51,0.1642,188,2,1,0,1
2012-07-02 23:00:00,3,1,7,23,0,1,1,1,0.6667,0.51,0.1045,102,2,1,0,1
2012-07-03 00:00:00,3,1,7,0,0,2,1,1,0.6667,0.54,0.0,53,3,3,0,1
2012-07-03 01:00:00,3,1,7,1,0,2,1,1,0.6667,0.58,0.0,14,3,3,0,0
2012-07-03 02:00:00,3,1,7,2,0,2,1,1,0.6667,0.58,0.0,10,3,3,0,0
2012-07-03 03:00:00,3,1,7,3,0,2,1,1,0.6515,0.65,0.1343,2,3,3,0,0
2012-07-03 04:00:00,3,1,7,4,0,2,1,1,0.6364,0.65,0.1045,6,3,3,1,0
2012-07-03 05:00:00,3,1,7,5,0,2,1,1,0.6515,0.61,0.0,35,3,3,0,0
2012-07-03 06:00:00,3,1,7,6,0,2,1,1,0.6515,0.65,0.1343,154,3,3,0,0
2012-07-03 07:00:00,3,1,7,7,0,2,1,1,0.6818,0.58,0.0,483,3,2,0,0
2012-07-03 08:00:00,3,1,7,8,0,2,1,1,0.6818,0.62,0.0896,646,3,2,0,0
2012-07-03 09:00:00,3,1,7,9,0,2,1,1,0.7424,0.49,0.1642,272,3,2,0,1
2012-07-03 10:00:00,3,1,7,10,0,2,1,1,0.7424,0.43,0.2239,209,3,2,0,1
2012-07-03 11:00:00,3,1,7,11,0,2,1,1,0.7576,0.34,0.194,217,3,2,0,1
2012-07-03 12:00:00,3,1,7,12,0,2,1,1,0.7576,0.28,0.194,272,3,2,0,1
2012-07-03 13:00:00,3,1,7,13,0,2,1,1,0.7727,0.25,0.1343,283,3,0,0,0
2012-07-03 14:00:00,3,1,7,14,0,2,1,1,0.7727,0.25,0.194,310,3,0,0,0
2012-07-03 15:00:00,3,1,7,15,0,2,1,2,0.7727,0.24,0.0,401,3,0,0,0
2012-07-03 16:00:00,3,1,7,16,0,2,1,2,0.7727,0.24,0.194,527,3,0,0,0
2012-07-03 17:00:00,3,1,7,17,0,2,1,2,0.7424,0.3,0.1642,722,3,0,0,1
2012-07-03 18:00:00,3,1,7,18,0,2,1,2,0.7424,0.3,0.0,627,3,0,0,1
2012-07-03 19:00:00,3,1,7,19,0,2,1,2,0.7424,0.36,0.1343,497,3,1,0,1
2012-07-03 20:00:00,3,1,7,20,0,2,1,3,0.697,0.55,0.4925,376,3,1,0,0
2012-07-03 21:00:00,3,1,7,21,0,2,1,2,0.6515,0.7,0.2836,196,3,1,0,0
2012-07-03 22:00:00,3,1,7,22,0,2,1,1,0.6364,0.79,0.194,177,3,1,1,0
2012-07-03 23:00:00,3,1,7,23,1,2,1,1,0.6061,0.83,0.0,171,3,1,1,0
2012-07-04 00:00:00,3,1,7,0,1,3,0,1,0.6364,0.79,0.0896,159,4,3,1,0
2012-07-04 01:00:00,3,1,7,1,1,3,0,1,0.6364,0.74,0.0,123,4,3,1,0
2012-07-04 02:00:00,3,1,7,2,1,3,0,1,0.6061,0.83,0.1343,93,4,3,1,0
2012-07-04 03:00:00,3,1,7,3,1,3,0,1,0.6364,0.74,0.194,32,4,3,1,0
2012-07-04 04:00:00,3,1,7,4,1,3,0,1,0.6364,0.69,0.2537,16,4,3,1,0
2012-07-04 05:00:00,3,1,7,5,1,3,0,1,0.6212,0.69,0.0,19,4,3,1,0
2012-07-04 06:00:00,3,1,7,6,1,3,0,1,0.6212,0.69,0.0,32,4,3,1,0
2012-07-04 07:00:00,3,1,7,7,1,3,0,1,0.6364,0.65,0.0,72,4,2,1,0
2012-07-04 08:00:00,3,1,7,8,1,3,0,1,0.6515,0.61,0.1045,153,4,2,0,0
2012-07-04 09:00:00,3,1,7,9,1,3,0,1,0.697,0.52,0.0,293,4,2,0,1
2012-07-04 10:00:00,3,1,7,10,1,3,0,1,0.7273,0.46,0.0,447,4,2,0,1
2012-07-04 11:00:00,3,1,7,11,1,3,0,1,0.7576,0.46,0.1343,485,4,2,0,1
2012-07-04 12:00:00,3,1,7,12,1,3,0,1,0.7879,0.41,0.2239,494,4,2,0,1
2012-07-04 13:00:00,3,1,7,13,1,3,0,1,0.8182,0.35,0.0,499,4,0,0,1
2012-07-04 14:00:00,3,1,7,14,1,3,0,1,0.8182,0.37,0.1642,547,4,0,0,1
2012-07-04 15:00:00,3,1,7,15,1,3,0,1,0.8485,0.35,0.2985,454,4,0,0,1
2012-07-04 16:00:00,3,1,7,16,1,3,0,1,0.8485,0.35,0.2537,389,4,0,0,1
2012-07-04 17:00:00,3,1,7,17,1,3,0,1,0.8485,0.35,0.2985,414,4,0,0,1
2012-07-04 18:00:00,3,1,7,18,1,3,0,1,0.8485,0.42,0.194,430,4,0,0,1
2012-07-04 19:00:00,3,1,7,19,1,3,0,1,0.803,0.47,0.2239,432,4,1,0,1
2012-07-04 20:00:00,3,1,7,20,1,3,0,1,0.803,0.47,0.2239,551,4,1,0,1
2012-07-04 21:00:00,3,1,7,21,1,3,0,1,0.803,0.53,0.1343,584,4,1,0,1
2012-07-04 22:00:00,3,1,7,22,1,3,0,1,0.7879,0.56,0.2239,502,4,1,0,0
2012-07-04 23:00:00,3,1,7,23,1,3,0,2,0.697,0.43,0.0896,183,4,1,0,1
2012-07-05 00:00:00,3,1,7,0,0,4,1,1,0.6667,0.51,0.1045,88,5,3,0,1
2012-07-05 01:00:00,3,1,7,1,0,4,1,1,0.6667,0.51,0.2836,30,5,3,0,1
2012-07-05 02:00:00,3,1,7,2,0,4,1,1,0.6667,0.51,0.0,18,5,3,0,1
2012-07-05 03:00:00,3,1,7,3,0,4,1,1,0.6667,0.54,0.194,7,5,3,0,1
2012-07-05 04:00:00,3,1,7,4,0,4,1,1,0.6667,0.58,0.0,7,5,3,0,0
2012-07-05 05:00:00,3,1,7,5,0,4,1,1,0.6818,0.62,0.0,29,5,3,0,0
2012-07-05 06:00:00,3,1,7,6,0,4,1,1,0.6667,0.58,0.0,133,5,3,0,0
2012-07-05 07:00:00,3,1,7,7,0,4,1,1,0.697,0.55,0.0,343,5,2,0,0
2012-07-05 08:00:00,3,1,7,8,0,4,1,1,0.7424,0.49,0.1343,550,5,2,0,1
2012-07-05 09:00:00,3,1,7,9,0,4,1,1,0.7879,0.49,0.2985,293,5,2,0,1
2012-07-05 10:00:00,3,1,7,10,0,4,1,1,0.7879,0.44,0.3582,186,5,2,0,1
2012-07-05 11:00:00,3,1,7,11,0,4,1,1,0.8182,0.35,0.2985,244,5,2,0,1
2012-07-05 12:00:00,3,1,7,12,0,4,1,1,0.8182,0.35,0.3582,276,5,2,0,1
2012-07-05 13:00:00,3,1,7,13,0,4,1,1,0.8333,0.33,0.2239,310,5,0,0,1
2012-07-05 14:00:00,3,1,7,14,0,4,1,1,0.8333,0.33,0.3284,241,5,0,0,1
2012-07-05 15:00:00,3,1,7,15,0,4,1,1,0.8333,0.33,0.3582,254,5,0,0,1
2012-07-05 16:00:00,3,1,7,16,0,4,1,1,0.8333,0.33,0.2537,433,5,0,0,1
2012-07-05 17:00:00,3,1,7,17,0,4,1,1,0.8485,0.35,0.1642,689,5,0,0,1
2012-07-05 18:00:00,3,1,7,18,0,4,1,2,0.8333,0.39,0.3284,607,5,0,0,1
2012-07-05 19:00:00,3,1,7,19,0,4,1,2,0.803,0.39,0.2537,503,5,1,0,1
2012-07-05 20:00:00,3,1,7,20,0,4,1,2,0.7879,0.41,0.2239,321,5,1,0,1
2012-07-05 21:00:00,3,1,7,21,0,4,1,1,0.7727,0.47,0.194,323,5,1,0,1
2012-07-05 22:00:00,3,1,7,22,0,4,1,1,0.803,0.59,0.1343,225,5,1,0,0
2012-07-05 23:00:00,3,1,7,23,0,4,1,1,0.7576,0.55,0.1642,131,5,1,0,0
2012-07-06 00:00:00,3,1,7,0,0,5,1,1,0.7424,0.62,0.1343,102,6,3,0,0
2012-07-06 01:00:00,3,1,7,1,0,5,1,1,0.7273,0.55,0.2239,29,6,3,0,0
2012-07-06 02:00:00,3,1,7,2,0,5,1,1,0.7121,0.62,0.1343,17,6,3,0,0
2012-07-06 03:00:00,3,1,7,3,0,5,1,2,0.697,0.7,0.194,7,6,3,0,0
2012-07-06 04:00:00,3,1,7,4,0,5,1,1,0.697,0.66,0.2239,6,6,3,0,0
2012-07-06 05:00:00,3,1,7,5,0,5,1,1,0.697,0.66,0.194,35,6,3,0,0
2012-07-06 06:00:00,3,1,7,6,0,5,1,1,0.697,0.66,0.194,131,6,3,0,0
2012-07-06 07:00:00,3,1,7,7,0,5,1,1,0.697,0.46,0.1343,353,6,2,0,1
2012-07-06 08:00:00,3,1,7,8,0,5,1,1,0.7121,0.41,0.1642,585,6,2,0,1
2012-07-06 09:00:00,3,1,7,9,0,5,1,1,0.7273,0.36,0.1343,304,6,2,0,1
2012-07-06 10:00:00,3,1,7,10,0,5,1,1,0.7424,0.3,0.0,210,6,2,0,1
2012-07-06 11:00:00,3,1,7,11,0,5,1,1,0.7273,0.32,0.0896,233,6,2,0,1
2012-07-06 12:00:00,3,1,7,12,0,5,1,1,0.7576,0.28,0.1045,331,6,2,0,1
2012-07-06 13:00:00,3,1,7,13,0,5,1,1,0.7879,0.27,0.1045,293,6,0,0,1
2012-07-06 14:00:00,3,1,7,14,0,5,1,1,0.803,0.31,0.1642,275,6,0,0,1
2012-07-06 15:00:00,3,1,7,15,0,5,1,1,0.8182,0.29,0.194,285,6,0,0,1
2012-07-06 16:00:00,3,1,7,16,0,5,1,1,0.8182,0.29,0.1045,369,6,0,0,1
2012-07-06 17:00:00,3,1,7,17,0,5,1,1,0.8182,0.29,0.0,576,6,0,0,1
2012-07-06 18:00:00,3,1,7,18,0,5,1,1,0.803,0.33,0.2537,560,6,0,0,1
2012-07-06 19:00:00,3,1,7,19,0,5,1,1,0.7879,0.35,0.2239,418,6,1,0,1
2012-07-06 20:00:00,3,1,7,20,0,5,1,1,0.7727,0.39,0.1045,336,6,1,0,1
2012-07-06 21:00:00,3,1,7,21,0,5,1,1,0.7727,0.52,0.1343,300,6,1,0,1
2012-07-06 22:00:00,3,1,7,22,0,5,1,1,0.7576,0.55,0.194,288,6,1,0,0
2012-07-06 23:00:00,3,1,7,23,0,5,1,1,0.7879,0.63,0.1045,164,6,1,0,0
2012-07-07 00:00:00,3,1,7,0,0,6,0,1,0.7576,0.66,0.1343,150,7,3,0,0
2012-07-07 01:00:00,3,1,7,1,0,6,0,1,0.7273,0.7,0.1642,71,7,3,0,0
2012-07-07 02:00:00,3,1,7,2,0,6,0,1,0.7424,0.72,0.1642,58,7,3,0,0
2012-07-07 03:00:00,3,1,7,3,0,6,0,1,0.7121,0.74,0.1343,31,7,3,0,0
2012-07-07 04:00:00,3,1,7,4,0,6,0,1,0.7121,0.74,0.1642,16,7,3,0,0
2012-07-07 05:00:00,3,1,7,5,0,6,0,1,0.7121,0.74,0.194,14,7,3,0,0
2012-07-07 06:00:00,3,1,7,6,0,6,0,1,0.7121,0.74,0.1045,31,7,3,0,0
2012-07-07 07:00:00,3,1,7,7,0,6,0,1,0.7576,0.66,0.1045,71,7,2,0,0
2012-07-07 08:00:00,3,1,7,8,0,6,0,1,0.8333,0.63,0.194,152,7,2,0,0
2012-07-07 09:00:00,3,1,7,9,0,6,0,1,0.8333,0.59,0.1642,256,7,2,0,0
2012-07-07 10:00:00,3,1,7,10,0,6,0,1,0.8636,0.37,0.2239,325,7,2,0,1
2012-07-07 11:00:00,3,1,7,11,0,6,0,1,0.8788,0.38,0.194,367,7,2,0,1
2012-07-07 12:00:00,3,1,7,12,0,6,0,1,0.8636,0.31,0.3582,342,7,2,0,1
2012-07-07 13:00:00,3,1,7,13,0,6,0,2,0.8636,0.31,0.2537,360,7,0,0,1
2012-07-07 14:00:00,3,1,7,14,0,6,0,2,0.8636,0.3,0.1343,308,7,0,0,1
2012-07-07 15:00:00,3,1,7,15,0,6,0,1,0.8485,0.26,0.0,306,7,0,0,1
2012-07-07 16:00:00,3,1,7,16,0,6,0,1,0.8636,0.19,0.1642,294,7,0,0,0
2012-07-07 17:00:00,3,1,7,17,0,6,0,1,0.8485,0.26,0.1343,279,7,0,0,1
2012-07-07 18:00:00,3,1,7,18,0,6,0,1,0.8333,0.29,0.0896,277,7,0,0,1
2012-07-07 19:00:00,3,1,7,19,0,6,0,1,0.8333,0.33,0.1343,287,7,1,0,1
2012-07-07 20:00:00,3,1,7,20,0,6,0,1,0.8182,0.37,0.1642,276,7,1,0,1
2012-07-07 21:00:00,3,1,7,21,0,6,0,1,0.7879,0.37,0.194,201,7,1,0,1
2012-07-07 22:00:00,3,1,7,22,0,6,0,1,0.8333,0.59,0.194,220,7,1,0,0
2012-07-07 23:00:00,3,1,7,23,0,6,0,1,0.8182,0.56,0.1642,148,7,1,0,0
2012-07-08 00:00:00,3,1,7,0,0,0,0,1,0.7879,0.56,0.1343,147,8,3,0,0
2012-07-08 01:00:00,3,1,7,1,0,0,0,1,0.7879,0.56,0.1045,124,8,3,0,0
2012-07-08 02:00:00,3,1,7,2,0,0,0,1,0.7727,0.52,0.1045,70,8,3,0,1
2012-07-08 03:00:00,3,1,7,3,0,0,0,1,0.7727,0.59,0.1045,35,8,3,0,0
2012-07-08 04:00:00,3,1,7,4,0,0,0,1,0.7576,0.66,0.1045,13,8,3,0,0
2012-07-08 05:00:00,3,1,7,5,0,0,0,1,0.7424,0.62,0.0,6,8,3,0,0
2012-07-08 06:00:00,3,1,7,6,0,0,0,1,0.7727,0.7,0.1343,21,8,3,0,0
2012-07-08 07:00:00,3,1,7,7,0,0,0,1,0.803,0.66,0.0,52,8,2,0,0
2012-07-08 08:00:00,3,1,7,8,0,0,0,1,0.803,0.53,0.1343,130,8,2,0,1
2012-07-08 09:00:00,3,1,7,9,0,0,0,1,0.8182,0.5,0.1045,242,8,2,0,1
2012-07-08 10:00:00,3,1,7,10,0,0,0,1,0.8636,0.45,0.0,319,8,2,0,1
2012-07-08 11:00:00,3,1,7,11,0,0,0,1,0.8939,0.42,0.2985,389,8,2,0,1
2012-07-08 12:00:00,3,1,7,12,0,0,0,1,0.8939,0.42,0.194,376,8,2,0,1
2012-07-08 13:00:00,3,1,7,13,0,0,0,1,0.8788,0.38,0.2537,337,8,0,0,1
2012-07-08 14:00:00,3,1,7,14,0,0,0,1,0.9091,0.36,0.1642,312,8,0,0,1
2012-07-08 15:00:00,3,1,7,15,0,0,0,3,0.8939,0.42,0.2836,298,8,0,0,1
2012-07-08 16:00:00,3,1,7,16,0,0,0,2,0.803,0.66,0.2239,291,8,0,0,0
2012-07-08 17:00:00,3,1,7,17,0,0,0,1,0.7424,0.59,0.0,270,8,0,0,0
2012-07-08 18:00:00,3,1,7,18,0,0,0,1,0.7424,0.62,0.1045,253,8,0,0,0
2012-07-08 19:00:00,3,1,7,19,0,0,0,1,0.7424,0.62,0.1642,250,8,1,0,0
2012-07-08 20:00:00,3,1,7,20,0,0,0,1,0.7273,0.7,0.0896,285,8,1,0,0
2012-07-08 21:00:00,3,1,7,21,0,0,0,1,0.7273,0.7,0.1343,207,8,1,0,0
2012-07-08 22:00:00,3,1,7,22,0,0,0,3,0.697,0.7,0.0896,122,8,1,0,0
2012-07-08 23:00:00,3,1,7,23,0,0,0,3,0.6364,0.83,0.0896,123,8,1,1,0
2012-07-09 00:00:00,3,1,7,0,0,1,1,2,0.6364,0.89,0.0896,39,9,3,1,0
2012-07-09 01:00:00,3,1,7,1,0,1,1,3,0.6667,0.89,0.1045,18,9,3,0,0
2012-07-09 02:00:00,3,1,7,2,0,1,1,3,0.6667,0.89,0.194,5,9,3,0,0
2012-07-09 03:00:00,3,1,7,3,0,1,1,3,0.6667,0.89,0.194,5,9,3,0,0
2012-07-09 04:00:00,3,1,7,4,0,1,1,3,0.5909,0.89,0.3881,2,9,3,1,0
2012-07-09 05:00:00,3,1,7,5,0,1,1,2,0.6061,0.83,0.2239,28,9,3,1,0
2012-07-09 06:00:00,3,1,7,6,0,1,1,3,0.5758,0.89,0.2537,92,9,3,1,0
2012-07-09 07:00:00,3,1,7,7,0,1,1,3,0.6061,0.83,0.2239,230,9,2,1,0
2012-07-09 08:00:00,3,1,7,8,0,1,1,2,0.6061,0.83,0.1642,455,9,2,1,0
2012-07-09 09:00:00,3,1,7,9,0,1,1,2,0.6061,0.83,0.1642,363,9,2,1,0
2012-07-09 10:00:00,3,1,7,10,0,1,1,2,0.6061,0.83,0.194,175,9,2,1,0
2012-07-09 11:00:00,3,1,7,11,0,1,1,2,0.6818,0.62,0.1343,216,9,2,0,0
2012-07-09 12:00:00,3,1,7,12,0,1,1,2,0.6818,0.58,0.1343,266,9,2,0,0
2012-07-09 13:00:00,3,1,7,13,0,1,1,2,0.697,0.55,0.2537,255,9,0,0,0
2012-07-09 14:00:00,3,1,7,14,0,1,1,2,0.6818,0.55,0.2537,242,9,0,0,0
2012-07-09 15:00:00,3,1,7,15,0,1,1,2,0.6818,0.45,0.2239,280,9,0,0,1
2012-07-09 16:00:00,3,1,7,16,0,1,1,1,0.697,0.4,0.2836,413,9,0,0,1
2012-07-09 17:00:00,3,1,7,17,0,1,1,1,0.697,0.4,0.1642,849,9,0,0,1
2012-07-09 18:00:00,3,1,7,18,0,1,1,1,0.6818,0.48,0.1343,872,9,0,0,1
2012-07-09 19:00:00,3,1,7,19,0,1,1,1,0.6818,0.55,0.1642,631,9,1,0,0
2012-07-09 20:00:00,3,1,7,20,0,1,1,2,0.6818,0.55,0.1045,447,9,1,0,0
2012-07-09 21:00:00,3,1,7,21,0,1,1,2,0.6818,0.55,0.0896,331,9,1,0,0
2012-07-09 22:00:00,3,1,7,22,0,1,1,2,0.6667,0.58,0.1045,224,9,1,0,0
2012-07-09 23:00:00,3,1,7,23,0,1,1,2,0.6515,0.65,0.1045,131,9,1,0,0
2012-07-10 00:00:00,3,1,7,0,0,2,1,1,0.6515,0.7,0.0896,69,10,3,0,0
2012-07-10 01:00:00,3,1,7,1,0,2,1,1,0.6667,0.74,0.1343,15,10,3,0,0
2012-07-10 02:00:00,3,1,7,2,0,2,1,1,0.6667,0.74,0.1343,16,10,3,0,0
2012-07-10 03:00:00,3,1,7,3,0,2,1,1,0.6364,0.79,0.0,3,10,3,1,0
2012-07-10 04:00:00,3,1,7,4,0,2,1,1,0.6364,0.79,0.1343,4,10,3,1,0
2012-07-10 05:00:00,3,1,7,5,0,2,1,1,0.6061,0.83,0.1343,42,10,3,1,0
2012-07-10 06:00:00,3,1,7,6,0,2,1,2,0.6364,0.79,0.1045,187,10,3,1,0
2012-07-10 07:00:00,3,1,7,7,0,2,1,2,0.6667,0.74,0.1045,520,10,2,0,0
2012-07-10 08:00:00,3,1,7,8,0,2,1,1,0.697,0.74,0.1343,649,10,2,0,0
2012-07-10 09:00:00,3,1,7,9,0,2,1,1,0.697,0.66,0.1343,331,10,2,0,0
2012-07-10 10:00:00,3,1,7,10,0,2,1,1,0.7121,0.62,0.194,190,10,2,0,0
2012-07-10 11:00:00,3,1,7,11,0,2,1,1,0.7273,0.46,0.194,249,10,2,0,1
2012-07-10 12:00:00,3,1,7,12,0,2,1,1,0.7121,0.41,0.1343,272,10,2,0,1
2012-07-10 13:00:00,3,1,7,13,0,2,1,1,0.7273,0.38,0.194,280,10,0,0,1
2012-07-10 14:00:00,3,1,7,14,0,2,1,1,0.7273,0.38,0.1642,242,10,0,0,1
2012-07-10 15:00:00,3,1,7,15,0,2,1,1,0.7121,0.41,0.2239,265,10,0,0,1
2012-07-10 16:00:00,3,1,7,16,0,2,1,1,0.7273,0.43,0.2239,435,10,0,0,1
2012-07-10 17:00:00,3,1,7,17,0,2,1,1,0.7121,0.49,0.194,872,10,0,0,1
2012-07-10 18:00:00,3,1,7,18,0,2,1,3,0.6667,0.74,0.2239,819,10,0,0,0
2012-07-10 19:00:00,3,1,7,19,0,2,1,3,0.6667,0.74,0.2239,414,10,1,0,0
2012-07-10 20:00:00,3,1,7,20,0,2,1,3,0.5758,0.83,0.2239,84,10,1,1,0
2012-07-10 21:00:00,3,1,7,21,0,2,1,3,0.5758,0.89,0.1045,90,10,1,1,0
2012-07-10 22:00:00,3,1,7,22,0,2,1,2,0.5758,0.83,0.1343,139,10,1,1,0
2012-07-10 23:00:00,3,1,7,23,0,2,1,2,0.5758,0.89,0.1045,103,10,1,1,0
2012-07-11 00:00:00,3,1,7,0,0,3,1,2,0.6061,0.83,0.1343,44,11,3,1,0
2012-07-11 01:00:00,3,1,7,1,0,3,1,1,0.5758,0.89,0.0,14,11,3,1,0
2012-07-11 02:00:00,3,1,7,2,0,3,1,1,0.5758,0.89,0.0,5,11,3,1,0
2012-07-11 03:00:00,3,1,7,3,0,3,1,1,0.5758,0.89,0.1343,5,11,3,1,0
2012-07-11 04:00:00,3,1,7,4,0,3,1,1,0.5758,0.89,0.1343,7,11,3,1,0
2012-07-11 05:00:00,3,1,7,5,0,3,1,1,0.5758,0.89,0.0,41,11,3,1,0
2012-07-11 06:00:00,3,1,7,6,0,3,1,1,0.5758,0.89,0.1343,185,11,3,1,0
2012-07-11 07:00:00,3,1,7,7,0,3,1,2,0.6061,0.83,0.1045,497,11,2,1,0
2012-07-11 08:00:00,3,1,7,8,0,3,1,2,0.6364,0.79,0.1642,674,11,2,1,0
2012-07-11 09:00:00,3,1,7,9,0,3,1,2,0.6667,0.74,0.1343,328,11,2,0,0
2012-07-11 10:00:00,3,1,7,10,0,3,1,2,0.6818,0.62,0.1343,195,11,2,0,0
2012-07-11 11:00:00,3,1,7,11,0,3,1,2,0.7121,0.58,0.1343,229,11,2,0,0
